desc,jaccard,rbo,kendall_tau
HawkesRanker L=57 p=0.1 beta=4.675489548802075e-07,0.39751239975970876,0.4115640811653109,0.41277568132229225
HawkesRanker L=57 p=0.5 beta=1.407462598602878e-07,0.3932552188744769,0.4107912565222783,0.4253988761036255
HawkesRanker L=58 p=0.01 beta=9.189755320059251e-07,0.388332560958719,0.4047313891585727,0.41460807021340557
HawkesRanker L=58 p=0.1 beta=4.5948776600296254e-07,0.3978473098503577,0.411687935896201,0.41247740461194066
HawkesRanker L=58 p=0.5 beta=1.383196002075242e-07,0.39307616745867635,0.4111281499734196,0.4258148309702551
HawkesRanker L=59 p=0.01 beta=9.033996755312484e-07,0.3882842057460212,0.4049867267796674,0.41642567697208266
HawkesRanker L=59 p=0.1 beta=4.516998377656242e-07,0.39736970523041404,0.4113769822232943,0.41309728288900166
HawkesRanker L=59 p=0.5 beta=1.3597520020400684e-07,0.39277838196625736,0.41097383793454667,0.42537778812133037
HawkesRanker L=6 p=0.01 beta=8.883430142723943e-06,0.3203403204493557,0.3502903314599429,0.3316292127790811
HawkesRanker L=6 p=0.1 beta=4.441715071361971e-06,0.33952729463937,0.3700897070156242,0.36293023821474285
HawkesRanker L=6 p=0.5 beta=1.3370894686727339e-06,0.38113139165206333,0.3994616757535105,0.4062314236041278
HawkesRanker L=60 p=0.01 beta=8.883430142723943e-07,0.3882833522269622,0.40504192899331576,0.41667565833661724
HawkesRanker L=60 p=0.1 beta=4.4417150713619713e-07,0.39762908379804596,0.4113973294779574,0.411905537370646
HawkesRanker L=60 p=0.5 beta=1.337089468672734e-07,0.39268168543681614,0.41123275982935215,0.424835880458537
HawkesRanker L=61 p=0.01 beta=8.737800140384206e-07,0.3884450736463551,0.4056835441988361,0.4172743570914617
HawkesRanker L=61 p=0.1 beta=4.368900070192103e-07,0.39662744713990944,0.41132368236202965,0.41187169163259607
HawkesRanker L=61 p=0.5 beta=1.3151699691862958e-07,0.3923153419255963,0.41086181471129396,0.4234766779585162
HawkesRanker L=62 p=0.01 beta=8.596867880055428e-07,0.389876126339145,0.40582348879436186,0.4165756914992244
HawkesRanker L=62 p=0.1 beta=4.298433940027714e-07,0.39651441609793836,0.41137290035961444,0.41246839764237664
HawkesRanker L=62 p=0.5 beta=1.2939575503284523e-07,0.3917062814786643,0.41080604208837396,0.4252678114036918
HawkesRanker L=63 p=0.01 beta=8.460409659737088e-07,0.3901573374207862,0.4058719548028536,0.41538917399576997
HawkesRanker L=63 p=0.1 beta=4.230204829868544e-07,0.39651199746375976,0.4113868694342559,0.41095177889042284
HawkesRanker L=63 p=0.5 beta=1.27341854159308e-07,0.39165493902449494,0.4106047494204083,0.4240834154971541
HawkesRanker L=64 p=0.01 beta=8.328215758803696e-07,0.3908381408926834,0.40522766168956753,0.41124222267841387
HawkesRanker L=64 p=0.1 beta=4.164107879401848e-07,0.39680182530774344,0.41153839340177784,0.40959727096305876
HawkesRanker L=64 p=0.5 beta=1.253521376880688e-07,0.3918585623428605,0.4104512663932006,0.4237948910232165
HawkesRanker L=65 p=0.01 beta=8.200089362514409e-07,0.39123433348164954,0.40535817294729365,0.41016523958768575
HawkesRanker L=65 p=0.1 beta=4.1000446812572044e-07,0.3962799214475468,0.41106329410860193,0.4103249054595199
HawkesRanker L=65 p=0.5 beta=1.2342364326209853e-07,0.3919436724550182,0.41072305183147767,0.42438312336323497
HawkesRanker L=66 p=0.01 beta=8.075845584294493e-07,0.39108401265995063,0.40541142288890686,0.41070881629398137
HawkesRanker L=66 p=0.1 beta=4.0379227921472465e-07,0.3959924999515098,0.4110355192894416,0.40976613376548604
HawkesRanker L=66 p=0.5 beta=1.2155358806115762e-07,0.3918714020098953,0.41100493601443977,0.4257026915794605
HawkesRanker L=67 p=0.01 beta=7.95531057557368e-07,0.39068446112489025,0.40531759614284013,0.41262329303522977
HawkesRanker L=67 p=0.1 beta=3.97765528778684e-07,0.39597512755589187,0.4108088743690166,0.4111147946023528
HawkesRanker L=67 p=0.5 beta=1.197393554035284e-07,0.39166910953728473,0.41112270390565664,0.4255910513037709
HawkesRanker L=68 p=0.01 beta=7.838320714168184e-07,0.39043962485997674,0.40563343021350545,0.41220004428212764
HawkesRanker L=68 p=0.1 beta=3.919160357084092e-07,0.39622249024714956,0.41051069928488365,0.4106293495994985
HawkesRanker L=68 p=0.5 beta=1.1797848252994712e-07,0.3919052155331081,0.4098209600466261,0.42027053143668147
HawkesRanker L=69 p=0.01 beta=7.72472186323821e-07,0.39056061631681094,0.40537718079346774,0.4121126039112704
HawkesRanker L=69 p=0.1 beta=3.862360931619105e-07,0.3964590268512044,0.4107352804887173,0.4115581524313998
HawkesRanker L=69 p=0.5 beta=1.1626864944980295e-07,0.39160722561243955,0.40980906000080036,0.4211924761233511
HawkesRanker L=7 p=0.01 beta=7.614368693763379e-06,0.32483622951130975,0.3521013393690932,0.33383019875562275
HawkesRanker L=7 p=0.1 beta=3.8071843468816896e-06,0.3441237613366134,0.3737390451323665,0.3685579413139133
HawkesRanker L=7 p=0.5 beta=1.1460766874337719e-06,0.38336569598308967,0.4016592999951001,0.41111809235149055
HawkesRanker L=70 p=0.01 beta=7.61436869376338e-07,0.39103411564911494,0.4052662519473318,0.41718494753280916
HawkesRanker L=70 p=0.1 beta=3.80718434688169e-07,0.3965201438465663,0.41040220840639796,0.41050251872524235
HawkesRanker L=70 p=0.5 beta=1.146076687433772e-07,0.3916507369017158,0.40949043576697003,0.420098768097855
HawkesRanker L=71 p=0.01 beta=7.507124064273754e-07,0.3907497341281199,0.40487964595715836,0.4158274908743344
HawkesRanker L=71 p=0.1 beta=3.753562032136877e-07,0.39667643759634597,0.4102858110281096,0.41000296923300444
HawkesRanker L=71 p=0.5 beta=1.1299347622586485e-07,0.39189626003380185,0.40946010546999273,0.41942905386563323
HawkesRanker L=72 p=0.01 beta=7.402858452269952e-07,0.3934787383117116,0.4071372619221017,0.4163222852294988
HawkesRanker L=72 p=0.1 beta=3.701429226134976e-07,0.39784862622040523,0.4104805404698788,0.4098608886522312
HawkesRanker L=72 p=0.5 beta=1.1142412238939449e-07,0.3914859867462681,0.40930974359511146,0.41927190623819105
HawkesRanker L=73 p=0.01 beta=7.301449432375844e-07,0.3935765909890696,0.406381762313918,0.4123751114474292
HawkesRanker L=73 p=0.1 beta=3.650724716187922e-07,0.39806992332472263,0.4105370685311663,0.4095813790021405
HawkesRanker L=73 p=0.5 beta=1.098977645484439e-07,0.3910358414197977,0.4082513665833101,0.4159985464027366
HawkesRanker L=74 p=0.01 beta=7.202781196803197e-07,0.3936136878906437,0.40684877696015465,0.4132346522478389
HawkesRanker L=74 p=0.1 beta=3.601390598401598e-07,0.39792416445895257,0.4108471930824087,0.40858839262576374
HawkesRanker L=74 p=0.5 beta=1.0841265962211357e-07,0.3908225682383266,0.4081263237084403,0.4174193163186416
HawkesRanker L=75 p=0.01 beta=7.106744114179154e-07,0.3938601123234888,0.4073577306986137,0.41589307979972706
HawkesRanker L=75 p=0.1 beta=3.553372057089577e-07,0.3987321158606973,0.4118974610988827,0.4113599153553713
HawkesRanker L=75 p=0.5 beta=1.0696715749381872e-07,0.390896576721562,0.4078939736779872,0.4163145029776086
HawkesRanker L=76 p=0.01 beta=7.013234323203113e-07,0.3932381281784252,0.40737598882573794,0.4168030579674347
HawkesRanker L=76 p=0.1 beta=3.5066171616015564e-07,0.3990437549648584,0.41200550723609086,0.41141434022992934
HawkesRanker L=76 p=0.5 beta=1.0555969489521584e-07,0.39082623572585423,0.40787780094226145,0.41398781639217536
HawkesRanker L=77 p=0.01 beta=6.922153357966709e-07,0.39351172089901437,0.40803143684391696,0.41718232679322237
HawkesRanker L=77 p=0.1 beta=3.4610766789833543e-07,0.39998601095774566,0.41245098530126567,0.41221910606879897
HawkesRanker L=77 p=0.5 beta=1.0418878976670655e-07,0.3906963642267022,0.40749502479626803,0.4131824345007257
HawkesRanker L=78 p=0.01 beta=6.83340780209534e-07,0.3932082956260839,0.40832504682958326,0.419849621974629
HawkesRanker L=78 p=0.1 beta=3.41670390104767e-07,0.39975043969743945,0.41225345414218567,0.4121801793998543
HawkesRanker L=78 p=0.5 beta=1.0285303605174876e-07,0.39019428708434145,0.4079274237866374,0.41325921038912833
HawkesRanker L=79 p=0.01 beta=6.746908969157424e-07,0.39265150377197067,0.4081605366648451,0.41930481827730476
HawkesRanker L=79 p=0.1 beta=3.373454484578712e-07,0.4012485169785715,0.41269492811655345,0.4113573226096806
HawkesRanker L=79 p=0.5 beta=1.0155109888653676e-07,0.3899006643348883,0.408090960539193,0.41392662841483413
HawkesRanker L=8 p=0.01 beta=6.662572607042957e-06,0.3269921395932296,0.3571828374768066,0.3408980946686225
HawkesRanker L=8 p=0.1 beta=3.3312863035214785e-06,0.3495315248325319,0.3772679362271044,0.3773550792838802
HawkesRanker L=8 p=0.5 beta=1.0028171015045505e-06,0.386088043228112,0.40202492730619066,0.4079937118599419
HawkesRanker L=80 p=0.01 beta=6.662572607042957e-07,0.3923129482321554,0.4083296865609346,0.42025169179860183
HawkesRanker L=80 p=0.1 beta=3.3312863035214783e-07,0.40087689698611134,0.41264053072305185,0.41153049897059185
HawkesRanker L=80 p=0.5 beta=1.0028171015045505e-07,0.3897160340876061,0.40810402658288386,0.4133714062393388
HawkesRanker L=81 p=0.01 beta=6.580318624239957e-07,0.39261452201045366,0.40892933828931116,0.4217471707096063
HawkesRanker L=81 p=0.1 beta=3.2901593121199787e-07,0.4008399775093665,0.4126803664485447,0.40943510708588543
HawkesRanker L=81 p=0.5 beta=9.904366434612844e-08,0.38945904725818103,0.40768596251960976,0.41128003732925383
HawkesRanker L=82 p=0.01 beta=6.50007083613947e-07,0.39308134763423036,0.4091888826787196,0.4210516619643295
HawkesRanker L=82 p=0.1 beta=3.250035418069735e-07,0.4008695280057807,0.41265149459942413,0.4098047878451385
HawkesRanker L=82 p=0.5 beta=9.783581478093176e-08,0.3889745516722065,0.40729951663963004,0.4108083046580972
HawkesRanker L=83 p=0.01 beta=6.421756729679958e-07,0.39295431935618036,0.40934439409374535,0.4209670739948567
HawkesRanker L=83 p=0.1 beta=3.210878364839979e-07,0.40130005742924296,0.41266091326204096,0.4097001551740201
HawkesRanker L=83 p=0.5 beta=9.665707002453499e-08,0.3890841517588425,0.40695067422191,0.41016539825143217
HawkesRanker L=84 p=0.01 beta=6.345307244802816e-07,0.39340059484874806,0.40959645915542037,0.4212986480548761
HawkesRanker L=84 p=0.1 beta=3.172653622401408e-07,0.40086587032275595,0.4118130050234725,0.40697813493731916
HawkesRanker L=84 p=0.5 beta=9.5506390619481e-08,0.3888959796339628,0.40706956752208595,0.40861993046091155
HawkesRanker L=85 p=0.01 beta=6.270656571334547e-07,0.3936669578241928,0.40886965323212243,0.41924218269983315
HawkesRanker L=85 p=0.1 beta=3.1353282856672737e-07,0.39871120208201233,0.41130655571368563,0.4104314474491596
HawkesRanker L=85 p=0.5 beta=9.438278602395769e-08,0.38951002008899266,0.40711557527070635,0.4087236410135453
HawkesRanker L=86 p=0.01 beta=6.19774196003996e-07,0.3933810821967477,0.409145767081599,0.4208173575944397
HawkesRanker L=86 p=0.1 beta=3.09887098001998e-07,0.3982923875363612,0.4112260552103711,0.41190195387486833
HawkesRanker L=86 p=0.5 beta=9.328531176786517e-08,0.3891656251486536,0.40587133997047553,0.4056710683711812
HawkesRanker L=87 p=0.01 beta=6.126503546706167e-07,0.3945881180885521,0.40961506764893296,0.4201716081302958
HawkesRanker L=87 p=0.1 beta=3.0632517733530836e-07,0.3983351502105031,0.4116274210255729,0.41320901175157976
HawkesRanker L=87 p=0.5 beta=9.221306680501614e-08,0.3889619590312052,0.40574519898940287,0.40719782774200003
HawkesRanker L=88 p=0.01 beta=6.05688418822087e-07,0.3949230176686263,0.40976426882365996,0.4193730902713498
HawkesRanker L=88 p=0.1 beta=3.028442094110435e-07,0.39839326666694863,0.41178357893521655,0.4134237729767671
HawkesRanker L=88 p=0.5 beta=9.116519104586822e-08,0.3888037323932966,0.40555115471690306,0.40635314272081224
HawkesRanker L=89 p=0.01 beta=5.988829309701534e-07,0.3954394388210899,0.4100004692892657,0.418232371173605
HawkesRanker L=89 p=0.1 beta=2.994414654850767e-07,0.39864074328176285,0.41195912865195367,0.4134122305289075
HawkesRanker L=89 p=0.5 beta=9.014086305658881e-08,0.38868182446220134,0.405629176222166,0.4088832141632166
HawkesRanker L=9 p=0.01 beta=5.922286761815962e-06,0.33192632537391603,0.3616800968190605,0.3499658772957386
HawkesRanker L=9 p=0.1 beta=2.961143380907981e-06,0.35026813733284545,0.3792764696712428,0.37893022468474985
HawkesRanker L=9 p=0.5 beta=8.913929791151559e-07,0.3881235003003258,0.4050853615099536,0.4172721573792301
HawkesRanker L=90 p=0.01 beta=5.922286761815962e-07,0.3958716775138141,0.4100941870959017,0.4166871203787603
HawkesRanker L=90 p=0.1 beta=2.961143380907981e-07,0.39868229261486376,0.41197085035222086,0.41319400005809526
HawkesRanker L=90 p=0.5 beta=8.91392979115156e-08,0.3882776350120755,0.40556396719442506,0.40878720663440726
HawkesRanker L=91 p=0.01 beta=5.857206687510291e-07,0.39570468862362007,0.41037156150370596,0.41619877017268
HawkesRanker L=91 p=0.1 beta=2.9286033437551457e-07,0.39834473264832854,0.4119553942631896,0.41360002639075255
HawkesRanker L=91 p=0.5 beta=8.815974518721323e-08,0.38836204804701857,0.40563572037194534,0.4088417177916312
HawkesRanker L=92 p=0.01 beta=5.793541397428658e-07,0.39566688365084646,0.41041244939703175,0.41555460215882695
HawkesRanker L=92 p=0.1 beta=2.896770698714329e-07,0.39844161644086457,0.4120623565548576,0.41518259293011567
HawkesRanker L=92 p=0.5 beta=8.720148708735221e-08,0.38785480897304386,0.4048129893606287,0.40816151488314845
HawkesRanker L=93 p=0.01 beta=5.731245253370286e-07,0.39628438963379786,0.41058964329968267,0.414866501252152
HawkesRanker L=93 p=0.1 beta=2.865622626685143e-07,0.39904976627255906,0.41218859804209895,0.41478992076264504
HawkesRanker L=93 p=0.5 beta=8.626383668856348e-08,0.3871889416690827,0.4046180744788278,0.40866998320961634
HawkesRanker L=94 p=0.01 beta=5.670274559185495e-07,0.3962322506097091,0.41072041867661696,0.41588247417921104
HawkesRanker L=94 p=0.1 beta=2.8351372795927476e-07,0.39899883369512473,0.4121504536688868,0.41474666391554693
HawkesRanker L=94 p=0.5 beta=8.534613629825962e-08,0.3871889416690827,0.4046158995181491,0.4085137188078092
HawkesRanker L=95 p=0.01 beta=5.61058745856249e-07,0.3963209262092159,0.41093129011672735,0.41604467358526576
HawkesRanker L=95 p=0.1 beta=2.805293729281245e-07,0.39933536406699083,0.41212154066012924,0.41424299344439564
HawkesRanker L=95 p=0.5 beta=8.444775591617267e-08,0.3864523010908879,0.4040879799723642,0.4066225417602958
HawkesRanker L=96 p=0.01 beta=5.552143839202464e-07,0.39643251259567674,0.41105546696375833,0.4150973015776352
HawkesRanker L=96 p=0.1 beta=2.776071919601232e-07,0.3990130407431735,0.41229057514441253,0.41407373776852846
HawkesRanker L=96 p=0.5 beta=8.356809179204587e-08,0.3854689852312469,0.40383113418647293,0.4062707510692248
HawkesRanker L=97 p=0.01 beta=5.494905242922027e-07,0.39679743189822086,0.41138860760470225,0.4160859507211787
HawkesRanker L=97 p=0.1 beta=2.7474526214610134e-07,0.39881608619959036,0.4118953885973967,0.4131889962380042
HawkesRanker L=97 p=0.5 beta=8.270656507254024e-08,0.38539906814536784,0.4031156453876084,0.4048895055072686
HawkesRanker L=98 p=0.01 beta=5.438834781259557e-07,0.3973287025410779,0.4117754250791976,0.4166077712764559
HawkesRanker L=98 p=0.1 beta=2.7194173906297785e-07,0.398629425291113,0.4116239862605423,0.4130461109171823
HawkesRanker L=98 p=0.5 beta=8.186262053098371e-08,0.38526134956241964,0.40296624982403495,0.4046360432246973
HawkesRanker L=99 p=0.01 beta=5.383897056196329e-07,0.3973043011850362,0.41182935287880884,0.4165819715080291
HawkesRanker L=99 p=0.1 beta=2.6919485280981645e-07,0.3985353726352229,0.4116501863867854,0.4132167271661488
HawkesRanker L=99 p=0.5 beta=8.103572537410509e-08,0.38489596051419883,0.4029963246338717,0.4050041450703161
HawkesRanker beta=1.727784e-07,0.39679598500621543,0.41286649057809904,0.4240013389295137
