,L,mu,theta,forget_func,jaccard_sim,rbo
203,1.0,0.06896862068965517,0.044833103448275874,exp,0.25,0.32907630728758486
204,1.0,0.06896862068965517,0.04828103448275863,exp,0.2727272727272727,0.33550408645564356
205,1.0,0.06896862068965517,0.05172896551724139,exp,0.2857142857142857,0.3358156017771402
206,1.0,0.06896862068965517,0.05517689655172415,exp,0.3076923076923077,0.3443452380952381
207,1.0,0.06896862068965517,0.05862482758620691,exp,0.3333333333333333,0.35103740984868437
208,1.0,0.06896862068965517,0.062072758620689665,exp,0.3333333333333333,0.3637532901569541
209,1.0,0.06896862068965517,0.06552068965517242,exp,0.36363636363636365,0.3793115834782501
210,1.0,0.07241655172413794,1e-05,exp,0.15789473684210525,0.25256944444444446
211,1.0,0.07241655172413794,0.003457931034482759,exp,0.16666666666666666,0.26086395086395087
212,1.0,0.07241655172413794,0.006905862068965518,exp,0.17647058823529413,0.2699404761904762
213,1.0,0.07241655172413794,0.010353793103448278,exp,0.18518518518518517,0.27247849496733423
214,1.0,0.07241655172413794,0.013801724137931036,exp,0.2,0.27640296361887273
215,1.0,0.07241655172413794,0.017249655172413794,exp,0.2,0.27777777777777773
216,1.0,0.07241655172413794,0.020697586206896556,exp,0.2,0.27777777777777773
217,1.0,0.07241655172413794,0.024145517241379314,exp,0.2,0.288397900612214
218,1.0,0.07241655172413794,0.027593448275862072,exp,0.2,0.2928233562973822
219,1.0,0.07241655172413794,0.03104137931034483,exp,0.21583850931677018,0.2964732142857143
220,1.0,0.07241655172413794,0.03448931034482759,exp,0.23076923076923078,0.29841670998883885
221,1.0,0.07241655172413794,0.03793724137931035,exp,0.23809523809523808,0.30386243386243383
222,1.0,0.07241655172413794,0.041385172413793116,exp,0.2456896551724138,0.311695889580505
223,1.0,0.07241655172413794,0.044833103448275874,exp,0.25,0.31752446878027374
224,1.0,0.07241655172413794,0.04828103448275863,exp,0.26120857699805067,0.3292517987587191
225,1.0,0.07241655172413794,0.05172896551724139,exp,0.2727272727272727,0.3350694935337778
226,1.0,0.07241655172413794,0.05517689655172415,exp,0.29411764705882354,0.33871183503996005
227,1.0,0.07241655172413794,0.05862482758620691,exp,0.3076923076923077,0.34602450185071476
228,1.0,0.07241655172413794,0.062072758620689665,exp,0.3333333333333333,0.3504433859791003
229,1.0,0.07241655172413794,0.06552068965517242,exp,0.3333333333333333,0.36311356332707356
230,1.0,0.07241655172413794,0.06896862068965517,exp,0.3684210526315789,0.3793115834782501
231,1.0,0.07586448275862069,1e-05,exp,0.15789473684210525,0.25256944444444446
232,1.0,0.07586448275862069,0.003457931034482759,exp,0.16666666666666666,0.25841980990790514
233,1.0,0.07586448275862069,0.006905862068965518,exp,0.17647058823529413,0.2699404761904762
234,1.0,0.07586448275862069,0.010353793103448278,exp,0.1835016835016835,0.2724489795918368
235,1.0,0.07586448275862069,0.013801724137931036,exp,0.2,0.27640296361887273
236,1.0,0.07586448275862069,0.017249655172413794,exp,0.2,0.27706928932274955
237,1.0,0.07586448275862069,0.020697586206896556,exp,0.2,0.2799842506589911
238,1.0,0.07586448275862069,0.024145517241379314,exp,0.2,0.2859303350970017
239,1.0,0.07586448275862069,0.027593448275862072,exp,0.2,0.2928233562973822
