,L,mu,theta,forget_func,jaccard_sim,rbo,kendall_tau
3068,7.0,0.05274576,0.04138517,exp,0.3849173028983036,0.3947256235277092,0.37554047781999367
3069,7.0,0.05274576,0.05179661,exp,0.41002915749698754,0.42116637673588936,0.4291618235142617
3070,7.0,0.06966102,0.0001,exp,0.29509779859865004,0.3281176905192703,0.27287216847255746
3071,7.0,0.06966102,0.001,exp,0.30124692198375225,0.33631665011643325,0.2907511911790317
3072,7.0,0.06966102,0.01035379,exp,0.32069023604919733,0.35086772366968266,0.3086306768443145
3073,7.0,0.06966102,0.01380172,exp,0.3258351359814831,0.3552591449251071,0.3140489930333745
3074,7.0,0.06966102,0.01724966,exp,0.3297457365390147,0.3585282213010922,0.3180214842335298
3075,7.0,0.06966102,0.0179322,exp,0.3304752358631296,0.3588020790736448,0.3186882912970798
3076,7.0,0.06966102,0.02069759,exp,0.333105703900713,0.3598509567858158,0.31847991098190415
3077,7.0,0.06966102,0.02414552,exp,0.335059714266957,0.3602893573103018,0.3210458341403419
3078,7.0,0.06966102,0.02759345,exp,0.3408150690478427,0.3627996725027205,0.32090427321547005
3079,7.0,0.06966102,0.03104138,exp,0.3470797916896332,0.36543144850373205,0.3247327775746886
3080,7.0,0.06966102,0.0333333333,exp,0.3513883276790646,0.367820732083913,0.3229704243210226
3081,7.0,0.06966102,0.03448931,exp,0.3522293617591561,0.36957958836104704,0.33000127929234635
3082,7.0,0.06966102,0.03486441,exp,0.3527941685344136,0.3701095716078403,0.330079000197599
3083,7.0,0.06966102,0.03793724,exp,0.3585812218829145,0.37362929675200585,0.3340407297454496
3084,7.0,0.06966102,0.04138517,exp,0.3632236600093755,0.3765565892064997,0.3394557321740809
3085,7.0,0.06966102,0.05179661,exp,0.3805022963626009,0.390104178846922,0.36599358920056824
3086,7.0,0.06966102,0.0666666667,exp,0.40998429210554344,0.41345786867558776,0.4142224180140748
3087,7.0,0.06966102,0.06872881,exp,0.4097865077998933,0.4181818744085947,0.41933272443818753
3088,7.0,0.08620828,0.0001,exp,0.2933896415036336,0.32568003732354833,0.2722500607983136
3089,7.0,0.08620828,0.001,exp,0.3008402184010423,0.33450504109925716,0.2845899556965419
3090,7.0,0.08620828,0.01035379,exp,0.31645560406234524,0.3484512715328284,0.3055631653229464
3091,7.0,0.08620828,0.01380172,exp,0.3200149061034705,0.3508119460124098,0.3080972729353211
3092,7.0,0.08620828,0.01724966,exp,0.32407059033188096,0.35399270529220195,0.30961936007530794
3093,7.0,0.08620828,0.0179322,exp,0.32480042679931953,0.3542199710714994,0.3089042606157053
3094,7.0,0.08620828,0.02069759,exp,0.32753473453797083,0.35653430006042636,0.3115843807218752
3095,7.0,0.08620828,0.02414552,exp,0.3317493406045816,0.3596310443384027,0.32008405330754885
3096,7.0,0.08620828,0.02759345,exp,0.33322530016460716,0.3590394143639553,0.31838965982476736
3097,7.0,0.08620828,0.03104138,exp,0.3358915524891331,0.3602243753493937,0.31944212038375175
3098,7.0,0.08620828,0.0333333333,exp,0.3369096375097409,0.36163622277795754,0.32243523009650205
3099,7.0,0.08620828,0.03448931,exp,0.3379572041251876,0.36215499051069044,0.3213176610208783
3100,7.0,0.08620828,0.03486441,exp,0.3377887371331822,0.36219993633667474,0.32131977927851113
3101,7.0,0.08620828,0.03793724,exp,0.3411458381811573,0.3630824974320617,0.3226682360002514
3102,7.0,0.08620828,0.04138517,exp,0.34709734005287823,0.36467398944733587,0.32380233473830755
3103,7.0,0.08620828,0.05179661,exp,0.357342220172272,0.3726337480185452,0.3414385299765846
3104,7.0,0.08620828,0.0666666667,exp,0.37514841025561274,0.3855927766964943,0.3664943984110839
3105,7.0,0.08620828,0.06872881,exp,0.3793182559134334,0.3872529261387958,0.36345645572490426
3106,7.0,0.08620828,0.07586448,exp,0.39532948011142527,0.4021756538848059,0.392818981863067
3107,7.0,0.08620828,0.07931241,exp,0.4048413779032871,0.40680511641443545,0.3968845884264233
3108,7.0,0.08620828,0.08276034,exp,0.4099681504099385,0.4125382045947585,0.4123897780797988
3109,7.0,0.08620828,0.08566102,exp,0.4137168779540297,0.41790769575418746,0.4137283244059327
3110,7.0,0.08657627,0.0001,exp,0.29311935346071244,0.32553128594000036,0.272302731622976
3111,7.0,0.08657627,0.001,exp,0.3008402184010423,0.33457541331809115,0.2848981009822581
3112,7.0,0.08657627,0.01035379,exp,0.31668696869300317,0.34831230362267085,0.3041067350626758
3113,7.0,0.08657627,0.01380172,exp,0.31988920602386045,0.3508064648745274,0.30832693735328615
3114,7.0,0.08657627,0.01724966,exp,0.3234522157735771,0.3536710512374157,0.3108185515361053
3115,7.0,0.08657627,0.0179322,exp,0.3246952610581114,0.35385349039244796,0.3082093940912496
3116,7.0,0.08657627,0.02069759,exp,0.3272983521954775,0.35634435951873794,0.31140764239252194
3117,7.0,0.08657627,0.02414552,exp,0.3314990358708919,0.3594188261580029,0.32002357523208647
3118,7.0,0.08657627,0.02759345,exp,0.3349197699801401,0.3608123043330793,0.3192892696095954
3119,7.0,0.08657627,0.03104138,exp,0.3357844746435394,0.3601624180068584,0.31957159632601406
3120,7.0,0.08657627,0.0333333333,exp,0.3369096375097409,0.3614674920633424,0.3218855002340226
3121,7.0,0.08657627,0.03448931,exp,0.33765203226524537,0.361954520838538,0.32214213758822097
3122,7.0,0.08657627,0.03486441,exp,0.3377586921538362,0.3621854903470039,0.32149087245464814
3123,7.0,0.08657627,0.03793724,exp,0.34088501461701676,0.3631820250793426,0.32167873205453684
3124,7.0,0.08657627,0.04138517,exp,0.3466067076995171,0.36474971900905223,0.3230959160207383
3125,7.0,0.08657627,0.05179661,exp,0.35763867211213707,0.37276860745007867,0.34123783991556844
3126,7.0,0.08657627,0.0666666667,exp,0.3768570497381038,0.38716319575973773,0.36396193991276554
3127,7.0,0.08657627,0.06872881,exp,0.379068576605527,0.38686614848496675,0.36368954642927676
3128,7.0,0.08657627,0.07586448,exp,0.3928571998979406,0.4000893448155735,0.39391226500673493
3129,7.0,0.08657627,0.07931241,exp,0.4037472852710527,0.4056866092273718,0.39439616149271195
3130,7.0,0.08657627,0.08276034,exp,0.4091916510972626,0.4120674019607113,0.41229440126295486
3131,7.0,0.08657627,0.08566102,exp,0.4132514427668432,0.41736170682579044,0.4144616082128752
3132,7.0,0.08657627,0.08620828,exp,0.4130488690446566,0.4182493098324207,0.4136850850218337
3133,7.0,0.08965621,0.0001,exp,0.2937153159970248,0.3254803554695721,0.27307200261181186
3134,7.0,0.08965621,0.001,exp,0.3004542655239234,0.3335653687686747,0.2832618007436762
3135,7.0,0.08965621,0.01035379,exp,0.3151256491179254,0.3475321297864658,0.30500102435265086
3136,7.0,0.08965621,0.01380172,exp,0.31947952012435915,0.350294468330268,0.3083024551120403
3137,7.0,0.08965621,0.01724966,exp,0.32237930853657015,0.3524474356997056,0.30921683886493695
3138,7.0,0.08965621,0.0179322,exp,0.3234042773584808,0.3530876919986899,0.30851755944928083
3139,7.0,0.08965621,0.02069759,exp,0.3257131337773297,0.3555584088642694,0.31230024793937794
3140,7.0,0.08965621,0.02414552,exp,0.32935984394294593,0.3581379737138109,0.32051007165364803
3141,7.0,0.08965621,0.02759345,exp,0.3335769597808146,0.3599214312590206,0.3181807923639553
3142,7.0,0.08965621,0.03104138,exp,0.3338639789206745,0.3593486055649229,0.3204212538552792
3143,7.0,0.08965621,0.0333333333,exp,0.336209798211174,0.36039311544683317,0.3209016375293017
3144,7.0,0.08965621,0.03448931,exp,0.33720658855719127,0.36076292342817345,0.32077987825280446
3145,7.0,0.08965621,0.03486441,exp,0.3373527156529266,0.36085720326883,0.32125937190163445
3146,7.0,0.08965621,0.03793724,exp,0.3398898079125149,0.36264136277908215,0.32304082752551866
3147,7.0,0.08965621,0.04138517,exp,0.34201906360613454,0.3635450895724516,0.3239373836639493
3148,7.0,0.08965621,0.05179661,exp,0.35565259511156005,0.37079223447237647,0.33261812220410397
3149,7.0,0.08965621,0.0666666667,exp,0.3752077663321085,0.38520271414792384,0.36097968445627526
3150,7.0,0.08965621,0.06872881,exp,0.37727472644131366,0.3857857943469598,0.35777997331308914
3151,7.0,0.08965621,0.07586448,exp,0.3823195560680572,0.3892741814170619,0.36870236818583074
3152,7.0,0.08965621,0.07931241,exp,0.3933232343215722,0.3997304158438374,0.39396719347678366
3153,7.0,0.08965621,0.08276034,exp,0.40248807801591663,0.405299707965118,0.3970060183317903
3154,7.0,0.08965621,0.08566102,exp,0.4078738810950906,0.4094316551848819,0.40818548067712523
3155,7.0,0.08965621,0.08620828,exp,0.40864493659103635,0.4099230381932125,0.4086692029619408
3156,7.0,0.09310414,0.0001,exp,0.2938223938426185,0.3251660652589408,0.27166946509896217
3157,7.0,0.09310414,0.001,exp,0.3006965673916669,0.3331332290404481,0.2813601772908469
3158,7.0,0.09310414,0.01035379,exp,0.31335245387924565,0.34710357273623366,0.30475399017892457
3159,7.0,0.09310414,0.01380172,exp,0.3187496771946068,0.3502941161545497,0.3091185439368141
3160,7.0,0.09310414,0.01724966,exp,0.3217036187291518,0.35227065065190366,0.3114444189982346
3161,7.0,0.09310414,0.0179322,exp,0.32199938118807303,0.35260008600607257,0.3111741464493801
3162,7.0,0.09310414,0.02069759,exp,0.3250612864942327,0.35422947775702596,0.3091927725773528
3163,7.0,0.09310414,0.02414552,exp,0.32809547373417053,0.35682144155171897,0.312910910069508
3164,7.0,0.09310414,0.02759345,exp,0.3330166755623151,0.3602931974596891,0.3184684526923152
3165,7.0,0.09310414,0.03104138,exp,0.333365964215119,0.35924169567859127,0.3193673566471132
3166,7.0,0.09310414,0.0333333333,exp,0.3351230750305399,0.3597840586899627,0.3199873508496315
3167,7.0,0.09310414,0.03448931,exp,0.3361998090912769,0.36067470199508816,0.3228848703653097
3168,7.0,0.09310414,0.03486441,exp,0.3365331025620076,0.3609006947656518,0.3226972628080897
3169,7.0,0.09310414,0.03793724,exp,0.3383864798732527,0.36158508847846726,0.3226792272966743
3170,7.0,0.09310414,0.04138517,exp,0.3409600917044088,0.3627506493410818,0.321839062822757
3171,7.0,0.09310414,0.05179661,exp,0.3510297942070317,0.36748595035451537,0.33030667448575174
3172,7.0,0.09310414,0.0666666667,exp,0.36954494057380577,0.38087771549105454,0.3536277362067386
3173,7.0,0.09310414,0.06872881,exp,0.37276557329492493,0.38277280618297344,0.3560915166543275
3174,7.0,0.09310414,0.07586448,exp,0.37861262610503704,0.386789707360685,0.36264483870981895
3175,7.0,0.09310414,0.07931241,exp,0.3815210702170874,0.38989564835956186,0.3716594860106146
3176,7.0,0.09310414,0.08276034,exp,0.3928219209654751,0.39913515155649965,0.39290085691499377
3177,7.0,0.09310414,0.08566102,exp,0.3994773972978307,0.4023022355538351,0.3912337420527938
3178,7.0,0.09310414,0.08620828,exp,0.4015509486930905,0.4039891274060203,0.39618470274842016
3179,7.0,0.09310414,0.08965621,exp,0.4074534083209045,0.4094683240912519,0.4090308920198644
3180,7.0,0.09655207,0.0001,exp,0.293660438601158,0.32511700196463134,0.2711591210186883
3181,7.0,0.09655207,0.001,exp,0.3006096872517832,0.3325433112815836,0.28045435905984867
3182,7.0,0.09655207,0.01035379,exp,0.31270936823528483,0.34647604499021606,0.3030015714985569
3183,7.0,0.09655207,0.01380172,exp,0.3182531991266062,0.3495282991662824,0.30877816375039047
3184,7.0,0.09655207,0.01724966,exp,0.3218928184412389,0.35096875464918315,0.3091702024205165
3185,7.0,0.09655207,0.0179322,exp,0.3214597604445645,0.35110474400188746,0.3105743033264908
3186,7.0,0.09655207,0.02069759,exp,0.3245663731609882,0.3533087779307907,0.30804674787083675
3187,7.0,0.09655207,0.02414552,exp,0.32642571248285707,0.3555262955590538,0.31091511163579566
3188,7.0,0.09655207,0.02759345,exp,0.330301305905302,0.3588384030976684,0.3178887990151251
3189,7.0,0.09655207,0.03104138,exp,0.33378502085839573,0.3608285805283819,0.3186929996321397
3190,7.0,0.09655207,0.0333333333,exp,0.333959746169325,0.3594537352606635,0.3195582832313961
3191,7.0,0.09655207,0.03448931,exp,0.3351329131130474,0.3597622789847642,0.32034088568340396
3192,7.0,0.09655207,0.03486441,exp,0.3351642315319821,0.35982043700241273,0.3205638330404747
3193,7.0,0.09655207,0.03793724,exp,0.3374544342160515,0.36100277708881023,0.3234046051425099
3194,7.0,0.09655207,0.04138517,exp,0.33949965551966027,0.3624049109110427,0.32482699912702967
3195,7.0,0.09655207,0.05179661,exp,0.3483039613907337,0.3664586447278456,0.3339536909487962
3196,7.0,0.09655207,0.0666666667,exp,0.3662326650332806,0.3799656793319342,0.34847912145115156
3197,7.0,0.09655207,0.06872881,exp,0.3692425188954671,0.38130436544369495,0.35158750293913565
3198,7.0,0.09655207,0.07586448,exp,0.37583222174385944,0.38478220837147287,0.35915755765292595
3199,7.0,0.09655207,0.07931241,exp,0.37831958052813225,0.38691734765358704,0.3642968371160537
3200,7.0,0.09655207,0.08276034,exp,0.38224351606490387,0.3906808676023828,0.37323574048463803
3201,7.0,0.09655207,0.08566102,exp,0.3923300054439767,0.39910342538023075,0.38955296642829684
3202,7.0,0.09655207,0.08620828,exp,0.39412842603304776,0.39992284063185074,0.39078869579020303
3203,7.0,0.09655207,0.08965621,exp,0.40003721899914885,0.40335666990719854,0.3938659844522566
3204,7.0,0.09655207,0.09310414,exp,0.40669220319885957,0.40866568529598857,0.4083436035805672
3205,7.0,0.1,0.0001,exp,0.2934857016773044,0.32535268470940226,0.27231467098497963
3206,7.0,0.1,0.001,exp,0.2993156886339434,0.33279155927937715,0.28349036505961206
3207,7.0,0.1,0.01035379,exp,0.311977717207,0.3459350314256396,0.3007554579003752
3208,7.0,0.1,0.01380172,exp,0.31724309731310196,0.3482428950985805,0.3064051085228631
3209,7.0,0.1,0.01724966,exp,0.3214928540753404,0.35106581426006045,0.3099966299902474
3210,7.0,0.1,0.0179322,exp,0.3218218564026369,0.35105696518337715,0.31085920358404606
3211,7.0,0.1,0.02069759,exp,0.3223844624796367,0.35196902237593897,0.31003933164278175
3212,7.0,0.1,0.02414552,exp,0.3244104571060969,0.354132146114612,0.3116317214781507
3213,7.0,0.1,0.02759345,exp,0.3285147069764181,0.35768504265288786,0.31760317993215037
3214,7.0,0.1,0.03104138,exp,0.332724180310352,0.35956891208497177,0.3175172147735911
3215,7.0,0.1,0.0333333333,exp,0.33334950885044556,0.3591261905435559,0.316699512692542
3216,7.0,0.1,0.03448931,exp,0.3332305360646348,0.3597098522973284,0.318844647744158
3217,7.0,0.1,0.03486441,exp,0.3337436124391179,0.3597126789605759,0.3189119292605877
3218,7.0,0.1,0.03793724,exp,0.336112775374415,0.3605978937859982,0.32154591180033476
3219,7.0,0.1,0.04138517,exp,0.338441539366059,0.3617809338237626,0.32338229512825406
3220,7.0,0.1,0.05179661,exp,0.3456529543018525,0.3644748016163188,0.3266086597207499
3221,7.0,0.1,0.0666666667,exp,0.3624071662413992,0.37657115200606445,0.3442086107352852
3222,7.0,0.1,0.06872881,exp,0.36305960591859,0.3778921075169794,0.345569123149858
3223,7.0,0.1,0.07586448,exp,0.37396065559009045,0.3844662462742521,0.35828059282390373
3224,7.0,0.1,0.07931241,exp,0.3764253064209714,0.3848523425633213,0.36039120881956627
3225,7.0,0.1,0.08276034,exp,0.37877973586506164,0.38677199308753346,0.3627042680273378
3226,7.0,0.1,0.08566102,exp,0.38092200387364966,0.3897901001225758,0.3732467127990559
3227,7.0,0.1,0.08620828,exp,0.3826443938221772,0.39088852353933,0.374947519816812
3228,7.0,0.1,0.08965621,exp,0.39411433918041117,0.3992217661764021,0.3872093065059642
3229,7.0,0.1,0.09310414,exp,0.3999988463188473,0.40312482491960544,0.39247208344974627
3230,7.0,0.1,0.09655207,exp,0.4060934348515891,0.4078473961469032,0.40311897023616355
3231,7.0,0.10349153,0.0001,exp,0.2932481091813457,0.32554942456570146,0.27191457534579466
3232,7.0,0.10349153,0.001,exp,0.29885228670411046,0.33210921524827125,0.2821594376947392
3233,7.0,0.10349153,0.01035379,exp,0.31119081178089053,0.34548812125170153,0.30314256849227605
3234,7.0,0.10349153,0.01380172,exp,0.31579382814515367,0.3478908617976121,0.30567967045724004
3235,7.0,0.10349153,0.01724966,exp,0.3194472124272428,0.3502594517166931,0.30923838983964685
3236,7.0,0.10349153,0.0179322,exp,0.3210215821199695,0.3506890946875056,0.3097872477839727
3237,7.0,0.10349153,0.02069759,exp,0.32223727562323273,0.35175574046248176,0.31211286699129437
3238,7.0,0.10349153,0.02414552,exp,0.3247938398948996,0.35383165757308255,0.31293353215237196
3239,7.0,0.10349153,0.02759345,exp,0.32675064986284486,0.3551029513761874,0.31105889385496976
3240,7.0,0.10349153,0.03104138,exp,0.330288393727218,0.3581997592967351,0.31795350749937146
3241,7.0,0.10349153,0.0333333333,exp,0.33339349166678894,0.35956557135687933,0.3175896414203912
3242,7.0,0.10349153,0.03448931,exp,0.3323431895579072,0.35877919954782006,0.3191716605571236
3243,7.0,0.10349153,0.03486441,exp,0.3328464031353257,0.35894645790630625,0.31848868658277113
3244,7.0,0.10349153,0.03793724,exp,0.335957235608382,0.36050470025858583,0.3193985639333164
3245,7.0,0.10349153,0.04138517,exp,0.33720009755316116,0.36101869090616784,0.32217585352383404
3246,7.0,0.10349153,0.05179661,exp,0.34349606431152496,0.3644354772562582,0.3252464754996623
3247,7.0,0.10349153,0.0666666667,exp,0.35857645955136747,0.37411596439673095,0.3442230592395233
3248,7.0,0.10349153,0.06872881,exp,0.36116305823835015,0.37576414855226387,0.3445024821265133
3249,7.0,0.10349153,0.07586448,exp,0.3672789530903865,0.3807895851365765,0.3535270837718727
3250,7.0,0.10349153,0.07931241,exp,0.3736596903597966,0.38474364986675336,0.3574895161679172
3251,7.0,0.10349153,0.08276034,exp,0.37651567524540075,0.38533565161933486,0.3598317699827669
3252,7.0,0.10349153,0.08566102,exp,0.37903093200033905,0.38638195337935854,0.35838551355919285
3253,7.0,0.10349153,0.08620828,exp,0.3787143650825842,0.3863144769054796,0.35930386830160016
3254,7.0,0.10349153,0.08965621,exp,0.38210760581332454,0.39240349204428376,0.37629390687748004
3255,7.0,0.10349153,0.09310414,exp,0.3934084016185354,0.3993251803295582,0.389691804924416
3256,7.0,0.10349153,0.09655207,exp,0.3981990542150643,0.4026254647974288,0.39389705658584256
3257,7.0,0.10349153,0.1,exp,0.40538056302198416,0.40758182512751695,0.4029406666592518
3258,7.0,0.10349153,0.10259322,exp,0.4117582077359074,0.4119017068937557,0.4054262296223386
3259,7.0,0.12040678,0.0001,exp,0.292285571589287,0.3254192901098513,0.2691527551990877
3260,7.0,0.12040678,0.001,exp,0.2976389885965776,0.3295310001973423,0.27636635573935175
3261,7.0,0.12040678,0.01035379,exp,0.30810113640106274,0.3411610361413811,0.29601393028036443
3262,7.0,0.12040678,0.01380172,exp,0.3109668732562912,0.34393743554673845,0.29945559974064406
3263,7.0,0.12040678,0.01724966,exp,0.3151831151514394,0.34699418342350624,0.304823155491307
3264,7.0,0.12040678,0.0179322,exp,0.31560260816268315,0.34677024656295363,0.30352222738668283
3265,7.0,0.12040678,0.02069759,exp,0.31782664487361756,0.34913067446097273,0.30827084519096387
3266,7.0,0.12040678,0.02414552,exp,0.32152286951523784,0.35086376910119,0.31500865876907713
3267,7.0,0.12040678,0.02759345,exp,0.32336527254959313,0.35159927170740246,0.31494854486026225
3268,7.0,0.12040678,0.03104138,exp,0.3242551547769882,0.35391637626317907,0.3174747107625726
3269,7.0,0.12040678,0.0333333333,exp,0.32476780699609104,0.3541636315275999,0.3132700982761267
3270,7.0,0.12040678,0.03448931,exp,0.32586452742660726,0.355081379713689,0.3143897835678815
3271,7.0,0.12040678,0.03486441,exp,0.3264040606132444,0.35525884799549157,0.3142155007575854
3272,7.0,0.12040678,0.03793724,exp,0.3292460756946039,0.35690836619785854,0.31573188031157184
3273,7.0,0.12040678,0.04138517,exp,0.32984428196911586,0.35644585782112775,0.317354247225873
3274,7.0,0.12040678,0.05179661,exp,0.3376294467466889,0.36080044829659674,0.3219135623867014
3275,7.0,0.12040678,0.0666666667,exp,0.34546329451854946,0.3644994447746108,0.3271248265876199
3276,7.0,0.12040678,0.06872881,exp,0.347475868938693,0.3659761602607339,0.3325629569693599
3277,7.0,0.12040678,0.07586448,exp,0.35410024145921454,0.36868547932833756,0.3380594792334508
3278,7.0,0.12040678,0.07931241,exp,0.3582503332891689,0.372294907993227,0.3412715231510048
3279,7.0,0.12040678,0.08276034,exp,0.36011026621635617,0.37413133987960656,0.3466144162991881
3280,7.0,0.12040678,0.08566102,exp,0.3616052936165447,0.37623300045305974,0.34866609528096354
3281,7.0,0.12040678,0.08620828,exp,0.3622441404391371,0.3766429529551591,0.3493158667640877
3282,7.0,0.12040678,0.08965621,exp,0.36485544863408,0.3788125235711269,0.35140057347760734
3283,7.0,0.12040678,0.09310414,exp,0.36905389395173144,0.381741763748152,0.3574394921558003
3284,7.0,0.12040678,0.09655207,exp,0.36982384239699717,0.38139818473324466,0.36013958233516713
3285,7.0,0.12040678,0.1,exp,0.3720919298897996,0.3824408605932954,0.36105237755952596
3286,7.0,0.12040678,0.10259322,exp,0.3753164742318393,0.38385004039423104,0.3622183939614793
3287,7.0,0.12040678,0.11952542,exp,0.40560848776853087,0.41028801020734207,0.4078707804445006
3288,7.0,0.15,0.0001,exp,0.2908738883620669,0.32361020604538343,0.263599833378423
3289,7.0,0.15,0.001,exp,0.29586631377978273,0.32715591721665727,0.2746385704946664
3290,7.0,0.15,0.01035379,exp,0.3068896753319015,0.33755423713086996,0.2846248025131671
3291,7.0,0.15,0.01380172,exp,0.30827775237259614,0.34043072599250496,0.29145227860661654
3292,7.0,0.15,0.01724966,exp,0.3105466463999604,0.3421970599031285,0.2954826925788779
3293,7.0,0.15,0.0179322,exp,0.3100904368766673,0.3423946184797799,0.29768382323304476
3294,7.0,0.15,0.02069759,exp,0.31100973462133225,0.34324309379201673,0.3010283815117808
3295,7.0,0.15,0.02414552,exp,0.31377187621047026,0.3453460181240675,0.30349510758895903
3296,7.0,0.15,0.02759345,exp,0.3167874613499979,0.3470451423215642,0.30455297027261186
3297,7.0,0.15,0.03104138,exp,0.3187769800489529,0.34754370634622317,0.302855378096521
3298,7.0,0.15,0.0333333333,exp,0.320249315299763,0.34860387871308296,0.3044458254135725
3299,7.0,0.15,0.03448931,exp,0.3204682164513936,0.34928231503702206,0.3054208277354431
3300,7.0,0.15,0.03486441,exp,0.32069307992714047,0.3493046522976484,0.30664318320593076
3301,7.0,0.15,0.03793724,exp,0.3218553283830802,0.35030333029670563,0.3078551408141189
3302,7.0,0.15,0.04138517,exp,0.322344296909956,0.35186456650528897,0.31285647231154634
3303,7.0,0.15,0.05179661,exp,0.32621605248098867,0.3532221398510929,0.31603197365578883
3304,7.0,0.15,0.0666666667,exp,0.3326355952996265,0.35768352191290975,0.3194921972508207
3305,7.0,0.15,0.06872881,exp,0.3340516602489124,0.3578853262884464,0.31965686539414095
3306,7.0,0.15,0.07586448,exp,0.33803521015290267,0.3601705700871606,0.3243366039428684
3307,7.0,0.15,0.07931241,exp,0.3401078565016261,0.36115467230033493,0.3237196395537271
3308,7.0,0.15,0.08276034,exp,0.3406728311254541,0.3612537127745547,0.32479086621340164
3309,7.0,0.15,0.08566102,exp,0.3407442355524894,0.36131358417873083,0.3247939450902368
3310,7.0,0.15,0.08620828,exp,0.3414263331055507,0.36155815169904787,0.32503502925245814
3311,7.0,0.15,0.08965621,exp,0.34404543564143436,0.36348528776115996,0.3313944775667347
3312,7.0,0.15,0.09310414,exp,0.346995291975436,0.36451056045695945,0.3336743259264817
3313,7.0,0.15,0.09655207,exp,0.35053845189280985,0.36593073273638743,0.33742702770871985
3314,7.0,0.15,0.1,exp,0.3525448097332507,0.36770922328803984,0.3427097268339841
3315,7.0,0.15,0.10259322,exp,0.3543043367933333,0.36943437115912076,0.3482855361149428
3316,7.0,0.15,0.11952542,exp,0.3645002717740928,0.3778126309707636,0.35580982173115105
3317,7.0,0.15,0.133333333,exp,0.374729091748002,0.3857145611389738,0.3798926871729583
3318,7.0,0.2,0.0001,exp,0.29084980908812935,0.3228675839487706,0.26694468564665896
3319,7.0,0.2,0.001,exp,0.2945350895722284,0.32652367722883274,0.270461172282268
3320,7.0,0.2,0.01035379,exp,0.3017587359797894,0.3345155622918046,0.2795772394605354
3321,7.0,0.2,0.01380172,exp,0.3029030498124689,0.33419529334815334,0.27965040210951897
3322,7.0,0.2,0.01724966,exp,0.3052163347417489,0.3355387338140547,0.2808745763248175
3323,7.0,0.2,0.0179322,exp,0.30538366512707704,0.33582136652575023,0.28120666984691595
3324,7.0,0.2,0.02069759,exp,0.30716790612490996,0.3369549717380725,0.28547765363137245
3325,7.0,0.2,0.02414552,exp,0.3070057136215022,0.33804316669433165,0.288118842418364
3326,7.0,0.2,0.02759345,exp,0.308243084447271,0.339217084135125,0.2902113822361252
3327,7.0,0.2,0.03104138,exp,0.3102541828116778,0.34048004861661585,0.2935022121130163
3328,7.0,0.2,0.0333333333,exp,0.31179512278743227,0.3410263891837705,0.2944168483457394
3329,7.0,0.2,0.03448931,exp,0.31251058332489035,0.3412625122464865,0.2951110357723172
3330,7.0,0.2,0.03486441,exp,0.31261349802682176,0.34125271651158645,0.29471219399704274
3331,7.0,0.2,0.03793724,exp,0.314115053724709,0.34234673022987155,0.29730008315532
3332,7.0,0.2,0.04138517,exp,0.315412238486069,0.3436386605941258,0.2985938208999636
3333,7.0,0.2,0.05179661,exp,0.3188848694959573,0.3457613671686124,0.3043124134089654
3334,7.0,0.2,0.0666666667,exp,0.3217167530810235,0.3494134039620778,0.31144766149409214
3335,7.0,0.2,0.06872881,exp,0.3218676684083664,0.3497915334666168,0.3115135660089358
3336,7.0,0.2,0.07586448,exp,0.32342790228872437,0.3502581931926905,0.3190303061440575
3337,7.0,0.2,0.07931241,exp,0.32421275866203186,0.35087187140211057,0.31865312407774693
3338,7.0,0.2,0.08276034,exp,0.32644940942735895,0.3517996003760703,0.31856361815949114
3339,7.0,0.2,0.08566102,exp,0.3269942539748841,0.3518926430374924,0.3177116390863552
3340,7.0,0.2,0.08620828,exp,0.327502005991842,0.3517739424960082,0.31791403827923514
3341,7.0,0.2,0.08965621,exp,0.3289794466354597,0.3522790649594472,0.3182026128784141
3342,7.0,0.2,0.09310414,exp,0.3301590354378922,0.3530724773568968,0.3198834969322584
3343,7.0,0.2,0.09655207,exp,0.3300512728628347,0.3533162948676085,0.32099595573797923
3344,7.0,0.2,0.1,exp,0.3305565649282742,0.3541795459440158,0.3223585923685008
3345,7.0,0.2,0.10259322,exp,0.33156722648874126,0.3544536719188024,0.32310191697471985
3346,7.0,0.2,0.11952542,exp,0.3380024857031788,0.3578585909104402,0.3263662677104186
3347,7.0,0.2,0.133333333,exp,0.3452782359336493,0.3618774835353947,0.33444166529869707
3348,7.0,0.2,0.166666667,exp,0.3595097266450007,0.3706672534479851,0.34729787390277284
3349,7.0,0.25,0.0001,exp,0.2893477693614649,0.32189408636850725,0.25881287799630864
3350,7.0,0.25,0.001,exp,0.2934597375945512,0.32385545197721244,0.2674214915278631
3351,7.0,0.25,0.01035379,exp,0.29971713296457514,0.33087434167540813,0.27728483148953326
3352,7.0,0.25,0.01380172,exp,0.3006750593506626,0.33202058375254395,0.2777417787467834
3353,7.0,0.25,0.01724966,exp,0.3024150080252342,0.3344604883499591,0.27874718305923757
3354,7.0,0.25,0.0179322,exp,0.3022591152794433,0.3347403752983838,0.2795887519054772
3355,7.0,0.25,0.02069759,exp,0.30399478789565587,0.3360487238692296,0.28175856291339707
3356,7.0,0.25,0.02414552,exp,0.3054567870430542,0.33677718887383556,0.28341293012932234
3357,7.0,0.25,0.02759345,exp,0.30634042884166396,0.338074248640084,0.2838002974482884
